Name,Symbol,Market_Cap,Price,Circulating_Supply,Volume,Scrapping_Time
RefToken,REF,421253.618733,0.564729088212,745939.296428,16.0410619832,20190408101718
HyperStake,HYP,421226.21370900003,0.000305963629801,1376719886.55,67.9449139506,20190408101718
AudioCoin,ADC,415156.819456,0.000432357552033,960216416.953,8.44775407695,20190408101718
Zero,ZER,408318.00493600004,0.07225884927019999,5650768.16279,343.906468821,20190408101718
Stipend,SPD,395304.251911,0.036136007719900005,10939344.9042,493.508109459,20190408101718
BitClave,CAT,389922.35544899997,0.000777675919367,501394405.74,166.228813614,20190408101718
Seal Network,SEAL,385359.14492600004,0.000748109391645,515110690.0,17.6565823404,20190408101718
e-Gulden,EFL,381776.366135,0.022392986287500003,17048926.0,5.18356164062,20190408101718
Zeitcoin,ZEIT,377435.335619,1.0208892875e-05,36971230890.6,9.66435688992,20190408101718
Neutron,NTRN,375141.07375100005,0.00958908047129,39121694.189,4.71556669313,20190408101718
Bitzeny,ZNY,364870.775205,0.004825407497310001,75614500.0,151.750509348,20190408101718
Sociall,SCL,359639.836357,0.0215172557877,16714019.6643,0.064551767363,20190408101718
KekCoin,KEK,350022.731365,0.032662388613400005,10716384.9989,22.6939143782,20190408101718
Bitmark,BTM,346920.789244,0.031101089539999998,11154618.5158,0.0,20190408101718
Bitibu Coin,BTB,343822.05134,0.0808541763011,4252372.19732,0.0,20190408101718
AdCoin,ACC,343313.439911,0.022162395311099998,15490809.3233,0.0,20190408101718
Canada eCoin,CDN,343254.577467,0.00352361196781,97415544.2208,31.3807119805,20190408101718
SmileyCoin,SMLY,342509.057729,1.31935962762e-05,25960250000.0,1.27467115789,20190408101718
Mindexcoin,MIC,336016.1948,0.0142958151542,23504514.5153,0.0,20190408101718
StarterCoin,STAC,335021.20567199995,0.000979573577737,342007188.931,10.4796683203,20190408101718
Cryptonite,XCN,330532.84959299996,0.000466520547656,708506519.709,449.355555784,20190408101718
CROAT,CROAT,326510.47014,0.0052363511904,62354578.268,86.993800467,20190408101718
Trollcoin,TROLL,326120.964643,0.0005558790620519999,586676108.0,6.15211013317,20190408101718
Goodomy,GOOD,322773.569356,0.00052017567059,620508777.333,0.0,20190408101718
Photon,PHO,316300.25389299996,1.13582020502e-05,27847739677.0,24.8146527437,20190408101718
FORCE,FOR,313258.198827,0.00222933763552,140516265.386,364.606511247,20190408101718
BitStation,BSTN,306939.025254,6.52480686732e-05,4704185602.67,60.4371158612,20190408101718
Magnet,MAG,302903.537431,0.007517533887210001,40292939.4101,290.422864707,20190408101718
DigitalPrice,DP,301450.968337,0.0152396712234,19780674.0,15.2396712234,20190408101718
BiblePay,BBP,300839.42700799997,0.00020848110688699998,1443005706.85,397.547258802,20190408101718
BioCoin,BIO,298717.797608,0.000353183745253,845785803.064,55.9546939193,20190408101718
ClearCoin,XCLR,298107.079854,0.0005647317932640001,527873733.0,0.0,20190408101718
MNPCoin,MNP,297092.04286399996,0.135534937849,2191996.00914,161.811377856,20190408101718
Rookiecoin,RKC,296407.810469,9.7785535709e-05,3031203013.0,0,20190408101718
Bitdepositary,BDT,295657.12939200003,0.0056073856706400005,52726376.7392,0.0,20190408101718
Denarius,D,294583.284725,0.0706200731698,4171381.75455,394.322588803,20190408101718
Argentum,ARG,294529.07682899997,0.0259178082031,11363965.445,157.925291738,20190408101718
Sp8de,SPX,288253.438058,3.70326876253e-05,7783756906.18,0.411470192205,20190408101718
Dinastycoin,DCY,287473.94033,0.000155535183873,1848288812.67,11.7449283398,20190408101718
imbrex,REX,287110.504907,0.033150743988999996,8660756.0,297.648324284,20190408101718
Apollon,XAP,277337.997433,0.00186652408722,148585276.414,80.5209970656,20190408101718
Skeincoin,SKC,272302.422013,0.0200395562954,13588246.0669,0.0,20190408101718
Travelflex,TRF,269996.183594,0.00342177404521,78905322.2178,24.6189909689,20190408101718
Advanced Inte...,AIB,269371.115302,0.0082149724064,32790264.1636,12.323540653,20190408101718
Fidelium,FID,265656.12877199997,0.00225403659525,117857948.417,0,20190408101718
Gossipcoin,GOSS,265482.233494,0.0013475404408399999,197012442.408,29.7458352972,20190408101718
WandX,WAND,260627.12639699999,0.0212858750038,12244134.9651,195.38364665,20190408101718
BitBar,BTB,256393.68614299997,6.27620254245,40851.722743,141.413788603,20190408101718
BlueCoin,BLU,255996.570042,0.0004454564853219999,574683675.01,13.96347805,20190408101718
PoSW Coin,POSW,254149.62046799998,0.00576302994259,44100000.0,0.0,20190408101718
Newton Coin P...,NCP,253396.520233,1.7510567819400002e-06,1.44710624376e+11,20.0231896681,20190408101718
Adelphoi,ADL,252471.068741,0.012183589403399999,20722224.0,146.283233403,20190408101718
BlockCAT,CAT,247288.355727,0.0335984085003,7360121.11185,0.0,20190408101718
Megacoin,MEC,245976.27942600002,0.006479452050770001,37962512.4931,10.3671232812,20190408101718
View,VIEW,245585.919649,0.006999083274300001,35088297.9991,126.616326996,20190408101718
CYCLEAN,CCL,240342.81350999998,0.00035425214027099994,678451267.297,51.458478543,20190408101718
Signals Network,SGN,238062.98296599998,0.00270100251962,88138748.9409,0.0,20190408101718
Ellaism,ELLA,236835.596603,0.012650194955,18721893.0179,76.1177415011,20190408101718
Deutsche eMark,DEM,230822.11467600003,0.00549607639946,41997617.5548,33.4000202532,20190408101718
Typerium,TYPE,229283.253692,0.000603131054272,380154946.538,0.0794819801833,20190408101718
Monoeci,XMCC,228513.917139,0.027886841726799998,8194327.61078,116.055221545,20190408101718
PENG,PENG,228103.602653,3.49859530167e-05,6519862487.21,15.1411969927,20190408101718
Obsidian,ODN,226015.420869,0.0034840255666399996,64871918.0,0.0,20190408101718
Cruisebit,CRBT,224255.61850500002,0.00845647384338,26518809.454,0.0,20190408101718
Freicoin,FRC,222213.680298,0.006842301365620001,32476453.2318,43.5422806305,20190408101718
iTicoin,ITI,220262.60340999998,6.88320635655,32000.0,0.0,20190408101718
SIMDAQ,SMQ,218372.443635,0.0123911990977,17623189.0,240.813264256,20190408101718
Ixcoin,IXC,218351.977322,0.010367123281200001,21061963.999,5.13172602421,20190408101718
LanaCoin,LANA,216945.172371,0.00020734246562500002,1046313265.91,9.3303591175,20190408101718
Shadow Token,SHDW,216888.261906,0.030984037415200002,7000000.0,8.83045066332,20190408101718
Vsync,VSX,216429.36676900001,0.00134797159357,160559293.535,26.5582029421,20190408101718
Rupee,RUP,215269.087095,0.00633494659091,33981200.0,0.0,20190408101718
AquariusCoin,ARCO,208966.78611400002,0.09371879446239999,2229721.23481,12.2291104582,20190408101718
Zennies,ZENI,207511.000952,0.00020734246562500002,1000812835.55,9.33041095311,20190408101718
Compound Coin,COMP,205046.52069,5.6290628721699995e-06,36426404420.4,11.0232572391,20190408101718
Piggycoin,PIGGY,204568.30068299998,0.000414684931249,493310186.282,2.86961972425,20190408101718
AB-Chain RTB,RTB,203575.659923,0.010563670175000001,19271300.2726,0,20190408101718
Magi,XMG,195785.73735,0.022859506835099998,8564740.20906,4.07438312076,20190408101718
Iconiq Lab Token,ICNQ,194949.728231,0.050528860862,3858185.69637,0.0,20190408101718
OPCoinX,OPCX,191435.37907,0.00124428147099,153852149.64,451.375546415,20190408101718
Fabric Token,FT,191065.24201800002,0.0077688962297899995,24593614.8928,374.66874267,20190408101718
bitBTC,BITBTC,188404.772845,4521.76519206,41.6662,194.855368415,20190408101718
Paymon,PMNT,187160.36959000002,0.000306204563667,611226584.438,192.168681248,20190408101718
TeslaCoin,TES,186383.061084,0.0023589650720999998,79010521.7278,0.0,20190408101718
bitGold,BITGOLD,186001.346622,981.615149602,189.485,0.0,20190408101718
STRAKS,STAK,185971.162743,0.0145992330872,12738420.0,55.9017753944,20190408101718
Netko,NETKO,185763.477406,0.024700077373200003,7520765.0,0.0,20190408101718
UltraNote Coin,XUN,185200.656623,5.18450612911e-05,3572194766.7,74.9156175032,20190408101718
Shekel,JEW,184813.714701,0.00139981665486,132027086.589,24.1676271659,20190408101718
Nyancoin,NYAN,184013.48776199998,0.000570044275354,322805606.017,35.8838346403,20190408101718
Opal,OPAL,178775.900598,0.011797207148500001,15154086.7552,0.0,20190408101718
WELL,WELL,178634.062384,0.00204816355149,87216698.224,0.0,20190408101718
Bitradio,BRO,178279.670114,0.0241079535004,7395056.16313,2.75582423293,20190408101718
EtherSportz,ESZ,178217.828443,0.0261870157042,6805579.92769,413.672890323,20190408101718
WavesGo,WGO,176643.321395,0.021866219158099998,8078366.0,94.8741145654,20190408101718
Galactrum,ORE,175779.031661,0.0517932162298,3393862.06258,442.265623642,20190408101718
Level Up Coin,LUC,172076.221648,0.000172607270329,996923370.146,189.350503252,20190408101718
Block-Logic,BLTG,170923.47065899998,0.0169533807281,10081969.6909,118.53633561,20190408101718
Equal,EQL,170590.414728,0.000414595057203,411462731.561,139.969238841,20190408101718
SHPING,SHPING,168374.102564,0.000212496262204,792362655.313,71.7535756383,20190408101718
Cryptosolartech,CST,166626.820672,0.00259225306456,64278763.1153,0.0,20190408101718
TagCoin,TAG,163005.38485,0.025335528521500002,6433865.57779,0.0,20190408101718
CryCash,CRC,162653.218241,0.0352220601852,4617935.95792,242.034577876,20190408101718
InflationCoin,IFLT,162409.918881,3.6260233358800005e-06,44790092020.1,132.563692801,20190408101718
Speed Mining ...,SMS,162278.919014,1.55023676102,104680.087,0.0,20190408101718
bitqy,BQ,161376.593619,5.18450612911e-05,3112670514.81,0.088499519624,20190408101718
Bitcloud,BTDX,160199.855556,0.005494085435669999,29158602.9071,14.841366347,20190408101718
KanadeCoin,KNDC,159993.288983,2.92435819265e-05,5471056500.03,62.5388718715,20190408101718
Atomic Coin,ATOM,158701.799622,0.008553118064040001,18554847.3006,23.0150115833,20190408101718
Joulecoin,XJO,153050.703141,0.00399333521007,38326535.3621,0.0,20190408101718
TrumpCoin,TRUMP,152281.39843,0.023057611718000002,6604387.31869,163.747315935,20190408101718
HUZU,HUZU,152101.90695499998,0.04474228789419999,3399511.15853,151.918158596,20190408101718
bitSilver,BITSILVER,150341.91321199998,7.064076438610001,21282.6,39.0915795579,20190408101718
Archetypal Ne...,ACTP,149928.03963299998,3.10074512423e-05,4835226167.45,0,20190408101718
Startcoin,START,149551.260348,0.0033174794500000003,45079785.0,1.60317194421,20190408101718
Elixir,ELIX,149358.347935,0.0042335453591,35279732.5329,12.57493794,20190408101718
BLAST,BLAST,149282.62308800002,0.00320346299042,46600389.4954,471.980433928,20190408101718
SparksPay,SPK,149074.459302,0.0271879980192,5483098.06395,287.789907021,20190408101718
Moin,MOIN,147783.014806,0.0178832876601,8263749.79895,371.692714763,20190408101718
GCN Coin,GCN,147243.797658,8.795730850790001e-07,1.6740371e+11,71.6743000548,20190408101718
Simmitri,SIM,146137.980876,0.00207380245165,70468612.2633,21.4666135318,20190408101718
HOdlcoin,HODL,144636.67786700002,0.0006220273968740001,232524610.0,1.73908493043,20190408101718
Condensate,RAIN,143000.264223,0.00020734246562500002,689681507.318,18.0150019614,20190408101718
Emerald Crypto,EMD,140912.831904,0.00737102465296,19117129.3733,4.81270563266,20190408101718
ShareX,SEXC,140027.309669,0.00021692337641900002,645515075.327,110.768230132,20190408101718
Kobocoin,KOBO,139558.42948800002,0.00565008218827,24700247.6845,14.1622679364,20190408101718
Monster Byte,MBI,137962.471532,0.00820095325351,16822736.0,0.0,20190408101718
PutinCoin,PUT,137338.67090899998,0.00020734246562500002,662375989.865,195.372258721,20190408101718
Bata,BTA,136484.74561500002,0.027016995867099998,5051810.58198,16.3683439673,20190408101718
LOCIcoin,LOCI,136396.97565,0.00331564956076,41137331.6602,43.2271890052,20190408101718
iDealCash,DEAL,134954.457916,0.000104826589712,1287406737.99,0.0,20190408101718
Akroma,AKA,134763.267121,0.00702716060637,19177485.0,330.649265581,20190408101718
ZINC,ZINC,133474.477313,0.024465688454,5455578.23005,0.0,20190408101718
ChessCoin,CHESS,131638.62785299998,0.00243627397109,54032768.6523,1.93626761524,20190408101718
AllSafe,SAFE,131435.12427,0.0182616876599,7197315.31487,59.2894324205,20190408101718
Dragonglass,DGS,131349.651948,0.000311160139747,422128785.694,0.0,20190408101718
Biotron,BTRN,130687.768371,0.0024825567572199997,52642409.0773,150.492138227,20190408101718
TittieCoin,TIT,130606.72283,0.000103671232812,1259816434.0,0.413748058154,20190408101718
PiplCoin,PIPL,129785.180223,0.0015553518387300001,83444258.0716,134.530421022,20190408101718
FujiCoin,FJC,128679.98498800001,6.49214261246e-05,1982088082.0,2.77362016266,20190408101718
Adzcoin,ADZ,128356.06071800001,0.0027936515603700003,45945622.7609,104.363439397,20190408101718
MODEL-X-coin,MODX,128079.11048399999,0.0106282375647,12050832.4832,4.44991345518,20190408101718
Pakcoin,PAK,127933.431194,0.0018650615563800003,68594750.0,1.03666049251,20190408101718
PayCoin,XPY,125621.805693,0.0104725484845,11995342.4784,174.644270093,20190408101718
Universe,UNI,123927.368599,0.00181424657422,68307897.2617,2.86937708419,20190408101718
Elementrem,ELE,123304.43159600001,0.004705281311680001,26205538.7187,0,20190408101718
MoX,MOX,121367.21364300001,0.0292924596295,4143292.0,454.47313401,20190408101718
Open Trading ...,OTN,118197.56610899999,0.0583827288574,2024529.65837,354.27622725,20190408101718
Advanced Tech...,ARC,117909.99756700001,0.00461336986015,25558323.1221,150.242692482,20190408101718
BTCtalkcoin,TALK,117709.467576,0.00180285377921,65290634.7332,0.0,20190408101718
PlatinumBAR,XPTX,117681.98596800001,0.054479232842899995,2160125.608,6.64138651643,20190408101718
BunnyCoin,BUN,117191.806427,1.1373802884e-06,1.03036607564e+11,7.21357349,20190408101718
Ethereum Cash,ECASH,116962.458273,0.00829520980658,14100000.0,21.4473168,20190408101718
Sugar Exchange,SGR,116384.55079000001,0.004580580420430001,25408254.0,0.0,20190408101718
Gravity,GZRO,115917.72196,5.18450612911e-05,2235848874.97,6.03875791904,20190408101718
FantasyGold,FGC,115856.50739200001,0.00783328670201,14790280.4786,302.207849094,20190408101718
Helleniccoin,HNC,115281.28865,0.0016587397250000001,69499323.44,152.57447742,20190408101718
Bitstar,BITS,113748.332699,0.0056303008921,20202887.0,0.0,20190408101718
PitisCoin,PTS,113477.66480799999,0.00020738024516499997,547196116.57,142.546699893,20190408101718
Crave,CRAVE,110275.20523699999,0.00717626921749,15366648.3091,44.6021674794,20190408101718
SpreadCoin,SPR,107343.62565,0.009619241978370002,11159260.3546,0.0,20190408101718
Wispr,WSP,106251.19455599999,0.00376380119091,28229757.4093,0.0,20190408101718
XDNA,XDNA,105900.590397,0.029324658957700003,3611315.32849,62.152590576,20190408101718
Sharechain,SSS,104028.121901,4.08911786412e-05,2544023561.01,0.0,20190408101718
Orbis Token,OBT,102752.89331799999,0.00536099653512,19166752.421,0.0,20190408101718
Creditbit,CRB,100743.796589,0.00596109588671,16900214.0719,140.261535674,20190408101718
OP Coin,OPC,100313.902537,5.39616587471e-05,1858984784.12,1.23749691264,20190408101718
Universal Cur...,UNIT,100052.770143,0.00627325113731,15949109.6328,0,20190408101718
Iridium,IRD,99515.455517,0.00601402710977,16547224.2976,112.468683895,20190408101718
Rimbit,RBT,99255.9487541,0.000502355608975,197581050.118,0.934407670775,20190408101718
WomenCoin,WOMEN,98093.08071889999,2.02422923221e-06,48459472454.0,138.235633569,20190408101718
Swing,SWING,96126.5755143,0.023170520533599998,4148658.43756,2.6176467929,20190408101718
Vivid Coin,VIVID,95409.5131276,0.0197011232906,4842846.35552,39.3990944015,20190408101718
Jesus Coin,JC,95196.2061951,5.29469327919e-06,17979550688.9,0.432061386972,20190408101718
CyberFM,CYFM,95076.7218811,1.85696722424e-06,51200000000.0,399.777868936,20190408101718
FirstCoin,FRST,94769.57020039999,0.003036753529,31207527.8074,11.3381999009,20190408101718
BitCoen,BEN,94693.4427012,0.0135276346716,7000000.0,258.900697309,20190408101718
GenesisX,XGS,91404.0222122,0.012521651029999999,7299678.13296,69.5123546724,20190408101718
CrowdWiz,WIZ,91365.4395768,0.010958806459099999,8337170.65063,118.672104133,20190408101718
Ignition,IC,89700.9149023,0.087837846195,1021210.31865,72.1304265774,20190408101718
Crowdholding,YUP,87752.662413,0.0005198649893369999,168798946.29,0.0,20190408101718
Forkcoin,FORK,87142.5950829,0.0168803712939,5162362.46026,0.0,20190408101718
Innova,INN,86110.9991115,0.017052635508700002,5049717.92,53.4995374753,20190408101718
Rubies,RBIES,85841.0792948,0.00824186300858,10415251.8921,1.64837260172,20190408101718
Linx,LINX,84836.38189480001,0.00233935904081,36264797.5,206.396573287,20190408101718
Bitcoin Red,BTCRED,84553.23193539999,0.00411451230292,20550000.999,49.5617720994,20190408101718
Litecoin Plus,LCP,83419.7514464,0.036228074744,2302627.23139,78.93074423,20190408101718
MarteXcoin,MXT,82426.4245454,0.025419563804799997,3242637.25288,25.1122100593,20190408101718
Ratecoin,XRA,81996.9841247,0.0006696410406159999,122449161.792,0.0,20190408101718
SURETY,SURE,81525.91499029999,0.00148881120924,54759068.5,0.0,20190408101718
Blakecoin,BLC,81230.686499,0.0037493734066500004,21665136.4612,15.4604208851,20190408101718
Synergy,SNRG,79232.8855895,0.0175722739617,4508971.67675,1.85773665638,20190408101718
Social Activi...,SAT,78991.63092360001,0.000622140735494,126967463.175,14.3572454431,20190408101718
BBSCoin,BBS,78830.27043799999,1.0095048754e-06,78088053221.9,47.2386710611,20190408101718
FundRequest,FND,78796.1738009,0.00164905768855,47782545.3579,0.0,20190408101718
Soniq,SONIQ,77767.5919365,0.0015553518387300001,50000000.0,103.5957005,20190408101718
DarexTravel,DART,76536.81312,8.797334841379999e-07,87000000000.0,87.9733875171,20190408101718
BLOC.MONEY,BLOC,74978.7432397,0.0079199689892,9467050.1036,200.973768399,20190408101718
AceD,ACED,74710.3329447,0.031725187409900005,2354921.72133,356.042847713,20190408101718
Origami,ORI,74521.74140439999,0.017634613154900003,4225879.0,32.8405920238,20190408101718
Jin Coin,JIN,74063.22868160001,0.00743576696475,9960402.07187,0.0,20190408101718
Beacon,BECN,73801.12419219999,0.011078362439899998,6661735.84702,450.79022442,20190408101718
ArbitrageCT,ARCT,73735.664797,0.000777675919367,94815414.7,31.1070367747,20190408101718
Bitsum,BSM,71690.6823668,5.18450612911e-05,1382787108.0,103.643174512,20190408101718
GoldBlocks,GB,70188.3783168,0.004509698627340001,15563873.3576,84.4796141941,20190408101718
Bulleon,BUL,69694.6147258,0.06356952154590001,1096352.67076,0.0,20190408101718
GlobalToken,GLT,69371.9302778,0.00113991702315,60857000.0,106.734716875,20190408101718
Bitcoin Token,BTK,69199.902802,7.11829750605e-06,9721412001.0,339.98857205,20190408101718
Billionaire T...,XBL,68752.12223760001,0.0207380245165,3315268.6353,0.683214217694,20190408101718
Aegeus,AEG,68679.2688922,0.00228406944083,30068818.2524,13.6554542358,20190408101718
RouletteToken,RLT,68332.57401980001,0.0066867945164,10219033.0288,475.067391508,20190408101718
Digiwage,WAGE,67913.159892,0.0014536685097200001,46718463.9674,27.5173617902,20190408101718
XGOX,XGOX,66729.788391,2.80432591572e-05,2379530425.37,112.506306692,20190408101718
Regalcoin,REC,66356.5429552,0.00518450612911,12799009.4529,3.06435419267,20190408101718
ICO OpenLedger,ICOO,65972.14591959999,0.141585838136,465951.5866,8.36214455183,20190408101718
VIVO,VIVO,65464.715964400006,0.016694109735700003,3921426.0,193.932725012,20190408101718
Kurrent,KURT,63464.278364900005,0.0010342128519400002,61364813.1,0.0,20190408101718
Digitalcoin,DGC,63369.3280743,0.00196975342344,32171198.344,83.9928259205,20190408101718
Dach Coin,DACHX,62895.46577180001,0.00383653453554,16393822.3908,264.798598699,20190408101718
Bitdeal,BDL,61516.471028,0.00035035392490900005,175583793.0,0.0,20190408101718
Atheios,ATH,60634.923967799994,0.004095759842,14804316.2458,43.154104383,20190408101718
SuperCoin,SUPER,60070.0103596,0.00119221917734,50385039.514,35.3125471562,20190408101718
Bitcoin W Spe...,BWS,59778.10010930001,0.00103690122582,57650717.9477,0.555549682949,20190408101718
BriaCoin,BRIA,58957.077688,0.0793040590527,743430.77003,21.5011012881,20190408101718
vSlice,VSL,58556.385062400004,0.0017536841921700001,33390496.0334,0.0,20190408101718
Arepacoin,AREPA,58063.090814400006,0.00363750820074,15962325.7489,50.2087864034,20190408101718
Version,V,57912.00331189999,0.000103671232812,558612083.035,8.63918300834,20190408101718
BTC Lite,BTCL,57200.6560921,0.0030588586161799996,18699999.99,286.01731997,20190408101718
InsaneCoin,INSN,56985.311406199995,0.00243627397109,23390354.3208,5.64702388691,20190408101718
KZ Cash,KZC,56963.4594421,0.030149514918,1889365.7028,433.039558448,20190408101718
TEKcoin,TEK,56681.1667357,4.00841440481e-05,1414054561.52,0.0,20190408101718
Viuly,VIU,56018.8058301,7.25720776034e-05,771905775.335,64.7282311794,20190408101718
Plancoin,PLAN,55941.1020354,0.00207380245165,26975135.4527,18.5921317145,20190408101718
Phonecoin,PHON,55541.15608480001,0.00122898166706,45192827.1784,310.894565687,20190408101718
PureVidz,VIDZ,55510.5468517,0.000443092646603,125279774.506,0.0,20190408101718
Arion,ARION,54456.86377050001,0.005380041265539999,10122016.0,60.3611310588,20190408101718
TOKYO,TOKC,54236.040379499995,0.00020738024516499997,261529444.795,12.8502132015,20190408101718
Cream,CRM,53789.3144214,0.0011924364097000001,45108748.7633,4.54997442397,20190408101718
Bolivarcoin,BOLI,53619.6549413,0.00407936670857,13144112.4988,36.0919843173,20190408101718
Oceanlab,OCL,53301.116531,0.00114626057056,46500000.0,28.1080384611,20190408101718
Zurcoin,ZUR,53142.5579351,0.000606283154271,87653034.0003,0.0,20190408101718
Titcoin,TIT,53067.8821504,0.000829369862499,63985785.5342,74.5733095428,20190408101718
Posscoin,POSS,51513.8440194,1.76565823404e-06,29175433289.5,3.5277886794e-05,20190408101718
Impact,IMX,51466.6660277,0.00046521207817400005,110630545.599,0.0,20190408101718
Blocknode,BND,51339.740809099996,0.00036291542903800006,141464751.017,33.2723976046,20190408101718
PRiVCY,PRIV,51222.109167,0.0031107189684899997,16466324.8869,286.878724874,20190408101718
Signatum,SIGT,50161.2687547,0.00046457334356400003,107972765.656,0.0,20190408101718
BERNcash,BERN,50146.5100545,0.0007039657788869999,71234300.8119,0.0,20190408101718
Earth Token,EARTH,50042.5000365,0.00024375274767800002,205300250.0,0.642235913663,20190408101718
Bitcoin 21,XBTC21,49876.121556,0.0628869623453,793107.501077,0.0,20190408101718
Help The Home...,HTH,49728.50506519999,5.18450612911e-05,959175354.93,128.127810672,20190408101718
GreenMed,GRMD,48725.658398,0.0032701799523,14899993.0,2.7461777195,20190408101718
MCAP,MCAP,48541.6555406,0.004627421881850001,10490000.0,0.0,20190408101718
Garlicoin,GRLC,48360.230308499995,0.0038459626561,12574284.9406,395.694520884,20190408101718
Bolenum,BLN,48168.751253500006,1.9267500501400003e-06,25000000000.0,407.568243323,20190408101718
Minereum,MNE,47425.1260113,0.008656547939829999,5478526.35264,119.146317471,20190408101718
CryptoFlow,CFL,47316.982407999996,0.000514168827375,92026159.2862,152.483085625,20190408101718
Ultimate Secu...,USC,47180.464161,0.00456153424374,10343113.0054,4.94394221598,20190408101718
SixEleven,611,47129.670304600004,0.0999808483852,471386.981265,0.0,20190408101718
Carebit,CARE,46059.381353900004,0.000370450450987,124333446.568,111.448523946,20190408101718
bitcoin2network,B2N,45491.266153900004,3.68032945194e-05,1236065052.0,27.6854357569,20190408101718
Dorado,DOR,44317.02184930001,0.000124631729692,355583782.387,0,20190408101718
SONDER,SNR,43936.8299925,0.00026016732993599997,168879121.0,0.0,20190408101718
BitcoiNote,BTCN,43816.351214099996,0.00431303118478,10159062.0,366.728494098,20190408101718
Coin2.1,C2,43618.6993574,0.0005574561455080001,78245974.52,0.0,20190408101718
SmartCoin,SMC,43284.7951505,0.0017105753414,25304231.9172,19.9452048095,20190408101718
Nitro,NOX,43155.3182071,0.0019486967115799998,22145733.5822,462.230134005,20190408101718
Citadel,CTL,42644.9096559,0.00388767123046,10969268.523,43.4554420173,20190408101718
Cryptojacks,CJ,42149.466005400005,0.000103671232812,406568580.908,5.18345796939,20190408101718
Bitcoin Adult,BTAD,41822.8349273,0.00145351029271,28773676.4831,164.808341571,20190408101718
SecretCoin,SCRT,41816.2160209,0.009888735329389999,4228671.77935,0.0,20190408101718
SAKECOIN,SAKE,41631.6941209,9.50006724337e-06,4382252573.0,13.2828530925,20190408101718
empowr coin,EMPR,41555.713517000004,4.76697500633e-09,8.71741795622e+12,76.2272968177,20190408101718
Evil Coin,EVIL,41404.9709544,0.00196975342344,21020382.7858,6.35826037962,20190408101718
SONO,SONO,41057.174309300004,0.026596516442299996,1543704.95844,12.9386010526,20190408101718
ConnectJob,CJT,40951.292965099994,0.00036291542903800006,112839768.41,0.54691355156,20190408101718
VoteCoin,VOT,40183.8480634,0.0007695954277499999,52214250.0,36.5737370421,20190408101718
Bank Coin,BANK,40056.252265400006,0.006480632661390001,6180916.95029,0.00719049336121,20190408101718
Dreamcoin,DRM,39810.6441451,0.0157487247821,2527864.61735,14.1934211419,20190408101718
Onix,ONX,38858.36419090001,0.00036291542903800006,107072780.824,14.1918596976,20190408101718
Ccore,CCO,38504.802481599996,0.0226498971362,1699999.0,6.6482491594,20190408101718
SteepCoin,STEEP,37844.2507385,0.00020850223405200003,181505252.98,0.602599002067,20190408101718
Master Swiscoin,MSCN,37440.5093584,0.000829369862499,45143320.3102,251.079213718,20190408101718
8Bit,8BIT,37342.5253446,0.025440446740599997,1467840.78618,0.0,20190408101718
ZeusNetwork,ZEUS,37213.62146730001,5.316231638189999e-07,70000000000.0,7.73338386882,20190408101718
MASTERNET,MASH,37079.499396499996,0.00117018978278,31686739.9991,406.070937622,20190408101718
Dystem,DTEM,36791.543266,0.007050928335590001,5217971.52302,0.634583550203,20190408101718
EagleX,EGX,36563.91093319999,0.0010887462871099999,33583500.0,64.2830941529,20190408101718
Cashcoin,CASH,35919.4444525,0.0006719175738769999,53458111.3056,0.0,20190408101718
Crystal Clear ,CCT,35150.779033499995,0.006480632661390001,5423973.37885,100.412477807,20190408101718
IrishCoin,IRL,34618.4650789,0.0008812054789049999,39285349.3398,5.18356164062,20190408101718
Tokia,TKA,34493.5216917,0.000818634787617,42135421.3301,0.0,20190408101718
Olympic,OLMP,34063.2720348,0.000380167505143,89600693.3101,436.213444043,20190408101718
MojoCoin,MOJO,33535.156450300005,0.00273157662188,12276850.0,0.0,20190408101718
Project Coin,PRJ,33516.8160439,0.00179956821669,18624921.0967,181.605957483,20190408101718
EZToken,EZT,33454.169317299995,0.00290779394327,11505000.0,149.451879556,20190408101718
Shivers,SHVR,32664.0077084,0.0005998536116919999,54453298.391,0.0,20190408101718
Etheriya,RIYA,31731.8992204,0.0200640387197,1581531.0,2.00640387197,20190408101718
Ethereum Gold,ETG,31121.7375972,0.0025934781331,12000000.0,308.827925176,20190408101718
BritCoin,BRIT,30756.5653979,0.00144613654939,21268092.1528,0.0,20190408101718
Thunderstake,TSC,30493.026444599996,5.18455352623e-05,588151444.292,234.403048982,20190408101718
Cazcoin,CAZ,29950.3564898,0.0007258308580760001,41263548.052,286.621014518,20190408101718
Digital Money...,DMB,29720.801950800003,0.000307602686363,96620749.0,25.8940156552,20190408101718
Eurocoin,EUC,28962.888911000002,0.0023326027382800005,12416554.4504,2.6896982997,20190408101718
X-Coin,XCO,28900.2506729,0.00233349266667,12384976.0,0.0,20190408101718
Joincoin,J,28755.247399,0.00881465381026,3262209.5,6.44970360574,20190408101718
InvestFeed,IFT,28545.8497934,0.000149156977234,191381257.0,74.9025301596,20190408101718
GuccioneCoin,GCC,28531.033340400005,0.00140647168179,20285537.0,0.0,20190408101718
KingN Coin,KNC,27081.248087199998,13.4797159357,2009.0370017,0.256062757717,20190408101718
Fivebalance,FBN,26895.990244800003,1.34479951224e-06,20000000000.0,0.0,20190408101718
